Runde,Fortune,Contribution,Punished,Cognitive Distortion,Cognitive Algebra
Runde0,5,0,False,,
Runde1,43.0,1,False,,
Runde2,125.0,8,False,Bernete: positive | Rosemonde: positive,Bernete: 10 | Rosemonde: 10
Runde3,239.0,3,False,Elysia: positive | Lois: positive,Elysia: 10 | Lois: 10
Runde4,395.25,11,False,Elysia: positive | Barry: negative | Talyah: positive | Lib: positive | Carol-Jean: positive,Elysia: 10.0 | Barry: 1 | Talyah: 10 | Lib: 10 | Carol-Jean: 10
Runde5,550.25,10,False,Barry: positive | Lois: positive | Marian: negative,Barry: 5.5 | Lois: 10.0 | Marian: 1
Runde6,699.25,4,False,Morgen: negative | Elysia: negative | Talyah: negative | Bernete: negative | Lorelle: negative | Joellen: negative,Morgen: 1 | Elysia: 7.428571428571429 | Talyah: 5.5 | Bernete: 5.5 | Lorelle: 1 | Joellen: 1
Runde7,830.5,15,False,Talyah: negative | Philippa: negative | Lorelle: negative | Leola: negative | Carol-Jean: negative,Talyah: 4.857142857142857 | Philippa: 1 | Lorelle: 1.0 | Leola: 1 | Carol-Jean: 5.5
Runde8,984.5,17,False,Morgen: negative | Elysia: negative | Diahann: negative | Bernete: negative | Kari: negative | Lorelle: negative | Lois: negative | Leola: negative | Carol-Jean: negative,Morgen: 1.0 | Elysia: 6.4 | Diahann: 1 | Bernete: 4.857142857142857 | Kari: 1 | Lorelle: 1.0 | Lois: 7.428571428571429 | Leola: 1.0 | Carol-Jean: 4.857142857142857
Runde9,1099.5,14,False,Bernete: negative | Kari: negative | Lorelle: negative | Lib: negative | Leola: negative,Bernete: 4.6 | Kari: 1.0 | Lorelle: 1.0 | Lib: 5.5 | Leola: 1.0
Runde10,1231.25,10,False,Elysia: negative | Anni: negative | Barry: negative | Talyah: negative | Philippa: negative | Bernete: negative | Orelia: positive | Carol-Jean: negative,Elysia: 5.846153846153846 | Anni: 1 | Barry: 3.5714285714285716 | Talyah: 4.6 | Philippa: 1.0 | Bernete: 4.461538461538462 | Orelia: 10 | Carol-Jean: 4.6
