Runde,Fortune,Contribution,Punished,Cognitive Distortion,Cognitive Algebra
Runde0,5,0,False,,
Runde1,5.0,5,False,,
Runde2,19.5,1,False,Arlie: positive | Wandie: positive,Arlie: 10 | Wandie: 10
Runde3,37.25,10,False,Kamila: positive | Viola: positive | Krissy: positive | Joella: positive,Kamila: 10 | Viola: 10 | Krissy: 10 | Joella: 10
Runde4,54.5,14,False,Meg: positive | Beth: positive | Viola: positive | Wandie: positive | Kasey: positive,Meg: 10 | Beth: 10 | Viola: 10.0 | Wandie: 10.0 | Kasey: 10
Runde5,70.5,9,False,Beth: positive | Kamila: positive | Viola: positive | Wandie: positive | Raphaela: positive | Krissy: positive | Maryrose: positive,Beth: 10.0 | Kamila: 10.0 | Viola: 10.0 | Wandie: 10.0 | Raphaela: 10 | Krissy: 10.0 | Maryrose: 10
Runde6,88.25,6,False,Catharine: positive | Arlie: positive | Krissy: positive | Joella: positive,Catharine: 10 | Arlie: 10.0 | Krissy: 10.0 | Joella: 10.0
Runde7,91.5,18,False,Beth: positive | Kamila: positive | Joella: positive | Kasey: positive | Darcey: positive,Beth: 10.0 | Kamila: 10.0 | Joella: 10.0 | Kasey: 10.0 | Darcey: 10
Runde8,100.0,8,False,Kasey: positive,Kasey: 10.0
Runde9,104.25,13,False,Catharine: positive | Raphaela: positive,Catharine: 10.0 | Raphaela: 10.0
Runde10,123.5,3,False,Krissy: positive | Kasey: positive | Darcey: positive,Krissy: 10.0 | Kasey: 10.0 | Darcey: 10.0
Runde11,150.0,4,False,Kamila: positive | Viola: positive | Arlie: positive | Raphaela: positive | Krissy: positive | Darcey: positive,Kamila: 10.0 | Viola: 10.0 | Arlie: 10.0 | Raphaela: 10.0 | Krissy: 10.0 | Darcey: 10.0
Runde12,167.75,8,False,Meg: positive | Catharine: positive | Beth: positive | Kamila: positive | Viola: positive | Raphaela: positive | Kasey: positive,Meg: 10.0 | Catharine: 10.0 | Beth: 10.0 | Kamila: 10.0 | Viola: 10.0 | Raphaela: 10.0 | Kasey: 10.0
Runde13,186.5,8,False,Kamila: positive | Arlie: positive | Joella: positive | Kasey: positive | Maryrose: positive,Kamila: 10.0 | Arlie: 10.0 | Joella: 10.0 | Kasey: 10.0 | Maryrose: 10.0
Runde14,208.5,0,False,Kamila: positive | Wandie: positive | Joella: positive | Kasey: positive | Darcey: positive,Kamila: 10.0 | Wandie: 10.0 | Joella: 10.0 | Kasey: 10.0 | Darcey: 10.0
Runde15,232.0,2,False,Catharine: positive | Viola: positive | Arlie: positive | Raphaela: positive | Joella: positive,Catharine: 10.0 | Viola: 10.0 | Arlie: 10.0 | Raphaela: 10.0 | Joella: 10.0
Runde16,254.5,2,False,Meg: positive | Kamila: positive | Kasey: positive,Meg: 10.0 | Kamila: 10.0 | Kasey: 10.0
Runde17,273.5,2,False,Meg: positive | Joella: positive | Kasey: positive,Meg: 10.0 | Joella: 10.0 | Kasey: 10.0
Runde18,294.75,0,False,Meg: positive | Beth: positive | Arlie: positive | Wandie: positive | Maryrose: positive,Meg: 10.0 | Beth: 10.0 | Arlie: 10.0 | Wandie: 10.0 | Maryrose: 10.0
Runde19,318.25,1,False,Viola: positive | Arlie: positive | Darcey: positive,Viola: 10.0 | Arlie: 10.0 | Darcey: 10.0
Runde20,334.25,11,False,Catharine: positive | Raphaela: positive | Krissy: positive,Catharine: 10.0 | Raphaela: 10.0 | Krissy: 10.0
Runde21,344.25,12,False,Viola: positive | Arlie: positive | Raphaela: positive,Viola: 10.0 | Arlie: 10.0 | Raphaela: 10.0
Runde22,369.5,1,False,Catharine: positive | Kasey: positive | Maryrose: positive,Catharine: 10.0 | Kasey: 10.0 | Maryrose: 10.0
Runde23,393.5,2,False,Arlie: positive | Raphaela: positive | Krissy: positive | Joella: positive | Kasey: positive | Darcey: positive,Arlie: 10.0 | Raphaela: 10.0 | Krissy: 10.0 | Joella: 10.0 | Kasey: 10.0 | Darcey: 10.0
Runde24,419.75,9,False,Catharine: positive | Kamila: positive | Wandie: positive | Joella: positive | Maryrose: positive,Catharine: 10.0 | Kamila: 10.0 | Wandie: 10.0 | Joella: 10.0 | Maryrose: 10.0
Runde25,,,False,,
