Runde,Fortune,Contribution,Punished,Cognitive Distortion,Cognitive Algebra
Runde0,5,0,False,,
Runde1,20.0,0,False,,
Runde2,79.5,17,False,Ruthanne: positive,Ruthanne: 10
Runde3,112.0,11,False,Janene: positive | Demetria: positive | Laurella: positive | Corly: positive,Janene: 10 | Demetria: 10 | Laurella: 10 | Corly: 10
Runde4,185.5,0,False,Janene: positive | Margaux: positive | Dennie: positive | Brittne: positive | Filia: positive,Janene: 10.0 | Margaux: 10 | Dennie: 10 | Brittne: 10 | Filia: 10
Runde5,271.5,0,False,Noreen: positive | Josey: positive | Arlyne: positive | Filia: positive,Noreen: 10 | Josey: 10 | Arlyne: 10 | Filia: 10.0
Runde6,356.0,0,False,Noreen: positive | Margaux: positive | Mab: positive,Noreen: 10.0 | Margaux: 10.0 | Mab: 10
Runde7,438.5,1,False,Noreen: positive | Druci: positive | Corly: positive | Dennie: negative | Filia: negative,Noreen: 10.0 | Druci: 10 | Corly: 10.0 | Dennie: 5.5 | Filia: 7.428571428571429
Runde8,512.0,3,False,Janene: negative | Noreen: negative | Josey: negative | Laurella: negative | Corly: negative | Sophronia: negative | Brittne: negative,Janene: 7.428571428571429 | Noreen: 8.2 | Josey: 5.5 | Laurella: 5.5 | Corly: 7.428571428571429 | Sophronia: 1 | Brittne: 5.5
Runde9,583.0,12,False,Janene: negative | Maggie: negative | Noreen: negative | Laurella: negative,Janene: 6.4 | Maggie: 1 | Noreen: 7.230769230769231 | Laurella: 4.857142857142857
Runde10,657.0,17,False,Janene: negative | Maggie: negative | Noreen: negative | Elva: negative | Margaux: negative | Demetria: negative | Tiffi: negative | Corly: negative | Dennie: negative | Ruthanne: negative | Filia: negative,Janene: 5.846153846153846 | Maggie: 1.0 | Noreen: 6.625 | Elva: 1 | Margaux: 7.428571428571429 | Demetria: 5.5 | Tiffi: 1 | Corly: 6.4 | Dennie: 4.857142857142857 | Ruthanne: 5.5 | Filia: 6.4
Runde11,728.0,20,False,Kalie: negative | Druci: negative | Tiffi: negative | Laurella: negative | Corly: negative | Dennie: negative | Mab: negative,Kalie: 1 | Druci: 5.5 | Tiffi: 1.0 | Laurella: 4.6 | Corly: 5.846153846153846 | Dennie: 4.6 | Mab: 5.5
Runde12,829.0,8,False,Janene: negative | Elva: negative | Margaux: negative | Sophronia: negative | Brittne: negative | Filia: negative | Defector: negative,Janene: 5.5 | Elva: 1.0 | Margaux: 6.4 | Sophronia: 1.0 | Brittne: 4.857142857142857 | Filia: 5.846153846153846 | Defector: 1
