Runde,Fortune,Contribution,Punished,Cognitive Distortion,Cognitive Algebra
Runde0,5,0,False,,
Runde1,10.0,0,False,,
Runde2,22.5,3,False,Arlie: positive | Kasey: positive,Arlie: 10 | Kasey: 10
Runde3,36.25,14,False,Krissy: positive,Krissy: 10
Runde4,56.5,11,False,,
Runde5,78.5,3,False,Raphaela: positive | Lisha: positive | Krissy: positive | Kasey: positive,Raphaela: 10 | Lisha: 10 | Krissy: 10.0 | Kasey: 10.0
Runde6,91.25,11,False,Arlie: positive | Kasey: positive | Maryrose: positive,Arlie: 10.0 | Kasey: 10.0 | Maryrose: 10
Runde7,112.5,0,False,Meg: positive | Beth: positive | Kamila: positive | Joella: positive,Meg: 10 | Beth: 10 | Kamila: 10 | Joella: 10
Runde8,128.0,1,False,Viola: positive | Arlie: positive | Wandie: positive | Lisha: positive | Kasey: positive,Viola: 10 | Arlie: 10.0 | Wandie: 10 | Lisha: 10.0 | Kasey: 10.0
Runde9,137.25,8,False,Meg: positive | Catharine: positive | Raphaela: positive | Lisha: positive | Maryrose: positive,Meg: 10.0 | Catharine: 10 | Raphaela: 10.0 | Lisha: 10.0 | Maryrose: 10.0
Runde10,151.5,8,False,Krissy: positive | Joella: positive | Maryrose: positive,Krissy: 10.0 | Joella: 10.0 | Maryrose: 10.0
Runde11,181.0,1,False,Arlie: positive | Krissy: positive,Arlie: 10.0 | Krissy: 10.0
Runde12,204.75,2,False,Meg: positive | Catharine: positive | Beth: positive | Kamila: positive | Kasey: positive,Meg: 10.0 | Catharine: 10.0 | Beth: 10.0 | Kamila: 10.0 | Kasey: 10.0
Runde13,211.5,20,False,Beth: positive | Kamila: positive | Arlie: positive | Krissy: positive | Maryrose: positive,Beth: 10.0 | Kamila: 10.0 | Arlie: 10.0 | Krissy: 10.0 | Maryrose: 10.0
Runde14,232.5,1,False,Kamila: positive | Viola: positive | Lisha: positive | Joella: positive,Kamila: 10.0 | Viola: 10.0 | Lisha: 10.0 | Joella: 10.0
Runde15,241.0,17,False,Catharine: positive | Viola: positive | Arlie: positive | Raphaela: positive,Catharine: 10.0 | Viola: 10.0 | Arlie: 10.0 | Raphaela: 10.0
Runde16,264.5,1,False,Meg: positive | Kasey: positive,Meg: 10.0 | Kasey: 10.0
Runde17,285.5,0,False,Meg: positive | Beth: positive | Kasey: positive | Maryrose: positive,Meg: 10.0 | Beth: 10.0 | Kasey: 10.0 | Maryrose: 10.0
Runde18,297.75,9,False,Catharine: positive | Beth: positive | Kamila: positive | Wandie: positive | Maryrose: positive,Catharine: 10.0 | Beth: 10.0 | Kamila: 10.0 | Wandie: 10.0 | Maryrose: 10.0
Runde19,302.25,20,False,Catharine: positive | Viola: positive | Arlie: positive,Catharine: 10.0 | Viola: 10.0 | Arlie: 10.0
Runde20,324.25,5,False,Raphaela: positive | Krissy: positive | Kasey: positive,Raphaela: 10.0 | Krissy: 10.0 | Kasey: 10.0
Runde21,328.25,18,False,Beth: positive | Raphaela: positive | Lisha: positive,Beth: 10.0 | Raphaela: 10.0 | Lisha: 10.0
Runde22,343.5,11,False,Arlie: positive | Lisha: positive,Arlie: 10.0 | Lisha: 10.0
Runde23,368.5,1,False,Kamila: positive | Viola: positive | Arlie: positive | Krissy: positive | Joella: positive | Kasey: positive | Maryrose: positive,Kamila: 10.0 | Viola: 10.0 | Arlie: 10.0 | Krissy: 10.0 | Joella: 10.0 | Kasey: 10.0 | Maryrose: 10.0
Runde24,401.75,2,False,Meg: positive | Beth: positive | Krissy: positive | Joella: positive,Meg: 10.0 | Beth: 10.0 | Krissy: 10.0 | Joella: 10.0
Runde25,,,False,,
